"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL342819";"";"0";"350.42";"0";"3.89";"13";"COc1cccc2c1-c1ccc3c(c1C(C(N)=O)O2)C(C)=CC(C)(C)N3";"EC50";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL658539";"The effective concentration in CV-1 cells for glucocorticoid response element activation (GRE).";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"CV-1";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134311";"1";"Scientific Literature";"J. Med. Chem.";"2001";"CHEMBL3308033";""
"CHEMBL1255080";"";"0";"410.41";"0";"4.91";"(R)-6";"COc1ccc(F)cc1C(C)(C)C[C@@](O)(Cc1cc2ccncc2[nH]1)C(F)(F)F";"EC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"19.49";"0.38";"3.09";"13.76";"0";"CHEMBL1250870";"Transactivation activity at glucocorticoid receptor in HFF assessed as induction of aromatase activity after 18 to 24 hrs by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1250518";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None";""
"CHEMBL384467";"DEXAMETHASONE";"4";"392.47";"0";"1.90";"3";"C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO";"EC50";"'='";"4.2";"nM";"8.38";"";"";"UO_0000065";"21.34";"0.41";"6.48";"8.83";"1";"CHEMBL1805665";"Transactivation activity of glucocorticoid receptor ligand binding domain expressed in human NP-1 Hela cells co-expressing GAL4 DNA binding domain by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1799968";"1";"Scientific Literature";"J. Med. Chem.";"2010";"CHEMBL3308376";""
"CHEMBL1800982";"";"0";"432.34";"0";"4.80";"24";"CC(C)(C(=O)Nc1nncs1)[C@@H](c1ccccc1)c1ccc(O)c(Br)c1";"EC50";"'='";"67.2";"nM";"7.17";"";"";"UO_0000065";"16.59";"0.38";"2.37";"9.55";"0";"CHEMBL1805665";"Transactivation activity of glucocorticoid receptor ligand binding domain expressed in human NP-1 Hela cells co-expressing GAL4 DNA binding domain by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1799968";"1";"Scientific Literature";"J. Med. Chem.";"2010";"CHEMBL3308376";""
"CHEMBL1911275";"";"0";"548.07";"2";"6.25";"38";"CCN(C)C(=O)c1ccc(-c2ccc3c(n2)Oc2ccccc2[C@H]3C(C)(C)C(=O)Nc2nncs2)cc1Cl";"EC50";"'='";"702.0";"nM";"6.15";"";"";"UO_0000065";"11.23";"0.22";"-0.10";"6.32";"0";"CHEMBL1914165";"Transactivation activity at GR-alpha in human NP1 Hela cells assessed as induction of GAL4-DBD after 20 hrs by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909630";"1";"Scientific Literature";"J. Med. Chem.";"2011";"CHEMBL3308376";""
"CHEMBL312041";"";"0";"340.44";"0";"4.53";"28";"CC(C)(O)[C@H]1CCCC2=Cc3c(cnn3-c3ccc(F)cc3)C[C@@]21C";"EC50";"'='";"83.5";"nM";"7.08";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL813558";"Glucocorticoid induced transactivation of human tyrosine amino transferase in HepG2 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137074";"1";"Scientific Literature";"J. Med. Chem.";"2004";"CHEMBL3307718";""
"CHEMBL311034";"";"0";"406.48";"1";"5.63";"20";"C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@H](O)c1ccc(F)cc1";"EC50";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL813559";"Ability to induce human tyrosine amino transferase in HepG2 cells; n.r.: not reported, EC50 values not reported in cases were %dex </= 35%";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137074";"1";"Scientific Literature";"J. Med. Chem.";"2004";"CHEMBL3307718";""
"CHEMBL1086261";"";"0";"567.61";"2";"7.85";"21e";"CCCCN(c1ccccc1)S(=O)(=O)c1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1119514";"Agonist activity at GR in human A549 cells transfected with luciferase gene linked to MMTV promoter assessed as luciferase transactivation activity after 24 hrs";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155531";"1";"Scientific Literature";"J. Med. Chem.";"2010";"CHEMBL3307651";""
"CHEMBL267231";"";"0";"383.44";"1";"6.57";"35";"C=CCC1Oc2cccc(OC(F)F)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3";"EC50";"'='";"35.0";"nM";"7.46";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL654087";"Transcriptional activation in CV-1 cells expressing human glucocorticoid receptor";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"CV-1";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144889";"1";"Scientific Literature";"J. Med. Chem.";"2003";"CHEMBL3308033";""
"CHEMBL566391";"";"0";"352.45";"0";"4.83";"20, diastereomer1";"C=CCC(O)C1CCCC2=Cc3c(-c4ccc(F)cc4)ncn3CC21C";"EC50";"'>'";"2500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1039874";"Transrepression activity at glucocorticoid receptor expressed in human A549 cells assessed as inhibition of PMA-induced AP1 activity after 6 hrs by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"A549";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156812";"1";"Scientific Literature";"J. Med. Chem.";"2010";"CHEMBL3307651";""
"CHEMBL1911157";"";"0";"504.59";"2";"6.43";"27";"CC(C)Oc1ccc(-c2ccc3c(n2)Oc2ccccc2[C@@H]3C(C)(C)C(=O)Nc2nncs2)cc1F";"EC50";"'='";"73.0";"nM";"7.14";"";"";"UO_0000065";"14.14";"0.27";"0.71";"8.28";"0";"CHEMBL1914163";"Transrepression activity at glucocorticoid receptor alpha in IL-1beta-stimulated human A549 cells assessed as inhibition of NFkappaB-dependent E-selectin transcription by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909630";"1";"Scientific Literature";"J. Med. Chem.";"2011";"CHEMBL3307651";""
"CHEMBL1917253";"";"0";"589.71";"2";"6.18";"16";"C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(OC(=O)c1ccco1)C(=O)CSc1nc2ccccc2o1";"EC50";"'='";"55.6";"nM";"7.25";"";"";"UO_0000065";"12.30";"0.24";"1.07";"6.05";"0";"CHEMBL1919185";"Transactivation activity at glucocorticoid receptor in human HepG2 cells assessed as induction of tyrosine amino transferase";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1914389";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"CHEMBL3307718";""
"CHEMBL1917414";"";"0";"603.76";"2";"6.43";"Table 6, 20";"C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(OC(=O)c1ccco1)C(=O)CSc1nc2ccccc2s1";"EC50";"'='";"14.1";"nM";"7.85";"";"";"UO_0000065";"13.00";"0.26";"1.42";"7.36";"0";"CHEMBL1919247";"Transactivation activity at glucocorticoid receptor in human HepG2 cells expressing luciferase-taggged GRE gene by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1914389";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"CHEMBL3307718";""
"CHEMBL1911272";"";"0";"517.59";"2";"5.34";"35, BMS-776532";"CN(C)C(=O)c1ccc(-c2ccc3c(n2)Oc2ccccc2[C@H]3C(C)(C)C(=O)Nc2nncs2)cc1F";"EC50";"'='";"242.0";"nM";"6.62";"";"";"UO_0000065";"12.78";"0.24";"1.28";"6.80";"0";"CHEMBL1914165";"Transactivation activity at GR-alpha in human NP1 Hela cells assessed as induction of GAL4-DBD after 20 hrs by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909630";"1";"Scientific Literature";"J. Med. Chem.";"2011";"CHEMBL3308376";""
"CHEMBL1911270";"";"0";"499.60";"1";"5.20";"33";"CN(C)C(=O)c1ccc(-c2ccc3c(n2)Oc2ccccc2[C@@H]3C(C)(C)C(=O)Nc2nncs2)cc1";"EC50";"'='";"4.6";"nM";"8.34";"";"";"UO_0000065";"16.69";"0.32";"3.14";"8.57";"0";"CHEMBL1914163";"Transrepression activity at glucocorticoid receptor alpha in IL-1beta-stimulated human A549 cells assessed as inhibition of NFkappaB-dependent E-selectin transcription by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909630";"1";"Scientific Literature";"J. Med. Chem.";"2011";"CHEMBL3307651";""
"CHEMBL3706947";"";"0";"495.50";"1";"7.46";"20";"COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1cccc(OC(F)(F)F)c1)O2)C(C)=CC(C)(C)N3";"EC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL896646";"Agonist activity at GR by GRE activation assay relative to Dexamethasone";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149550";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL3706954";"";"0";"453.58";"1";"7.69";"27";"COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccc(C(C)C)cc1)O2)C(C)=CC(C)(C)N3";"EC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL896647";"Antagonist activity at GR assessed as inhibition of dexamethasone-induced GRE activation";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149550";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL82546";"";"0";"420.50";"1";"5.50";"3";"C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@@H](O)Cc1ccc(F)cc1";"EC50";"'='";"1004.0";"nM";"6.00";"";"";"UO_0000065";"14.26";"0.26";"0.50";"15.76";"0";"CHEMBL828940";"Inhibition of GR-mediated tyrosine amino transferase activity in human HepG2 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143546";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"CHEMBL3307718";""
"CHEMBL310570";"";"0";"408.54";"1";"5.73";"4";"C[C@@](O)(c1ccsc1)[C@H]1CCCC2=Cc3c(cnn3-c3ccc(F)cc3)C[C@@]21C";"EC50";"'='";"36.0";"nM";"7.44";"";"";"UO_0000065";"18.22";"0.35";"1.71";"19.56";"1";"CHEMBL828940";"Inhibition of GR-mediated tyrosine amino transferase activity in human HepG2 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143546";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"CHEMBL3307718";""
"CHEMBL196347";"";"0";"394.52";"1";"5.55";"8";"C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@@H](O)c1cccs1";"EC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL830087";"Inhibition of tyrosine amino transferase activity in human HepG2 cell line; nd=not determined";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143546";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"CHEMBL3307718";""
"CHEMBL363179";"";"0";"444.58";"1";"6.71";"15";"C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@@H](O)c1csc2ccccc12";"EC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL830087";"Inhibition of tyrosine amino transferase activity in human HepG2 cell line; nd=not determined";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143546";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"CHEMBL3307718";""
"CHEMBL384467";"DEXAMETHASONE";"4";"392.47";"0";"1.90";"DEX";"C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO";"EC50";"'='";"7.943";"nM";"8.10";"";"";"UO_0000065";"20.64";"0.40";"6.20";"8.54";"0";"CHEMBL1261753";"Transactivation activity at glucocorticoid receptor in human HeLa cells assessed as induction of MMTV promoter activity by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1255506";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3308376";""
"CHEMBL1257572";"";"0";"436.45";"1";"5.46";"10";"Cc1ccc2c(NCC(O)(CC(C)(C)c3cc(F)ccc3O)C(F)(F)F)cccc2n1";"EC50";"'='";"12.59";"nM";"7.90";"";"";"UO_0000065";"18.10";"0.35";"2.44";"12.08";"0";"CHEMBL1261753";"Transactivation activity at glucocorticoid receptor in human HeLa cells assessed as induction of MMTV promoter activity by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1255506";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3308376";""
"CHEMBL1911152";"";"0";"486.60";"1";"6.29";"22";"CC(C)Oc1ccc(-c2ccc3c(n2)Oc2ccccc2[C@H]3C(C)(C)C(=O)Nc2nncs2)cc1";"EC50";"'='";"77.0";"nM";"7.11";"";"";"UO_0000065";"14.62";"0.28";"0.82";"8.25";"0";"CHEMBL1914169";"Transactivation activity at GR-alpha in human NP1 Hela cells assessed as inhibition of GAL4-DBD after 20 hrs by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909630";"1";"Scientific Literature";"J. Med. Chem.";"2011";"CHEMBL3308376";""
"CHEMBL1911284";"";"0";"499.60";"1";"5.20";"52";"CN(C)C(=O)c1ccc(-c2ccc3c(c2)Oc2ccccc2C3C(C)(C)C(=O)Nc2nncs2)nc1";"EC50";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1914167";"Transactivation activity at glucocorticoid receptor alpha human 13D3/Huh7 cells assessed as induction of TAT activity after 4 hrs by spectrophotometry";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Huh-7 ";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909630";"1";"Scientific Literature";"J. Med. Chem.";"2011";"CHEMBL3307515";""
"CHEMBL1911277";"";"0";"557.65";"2";"6.27";"40";"CC(C)(C(=O)Nc1nncs1)[C@H]1c2ccccc2Oc2nc(-c3ccc(C(=O)N4CCCCC4)c(F)c3)ccc21";"EC50";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1914167";"Transactivation activity at glucocorticoid receptor alpha human 13D3/Huh7 cells assessed as induction of TAT activity after 4 hrs by spectrophotometry";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Huh-7 ";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909630";"1";"Scientific Literature";"J. Med. Chem.";"2011";"CHEMBL3307515";""
