"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL403885";"";"0";"458.64";"0";"4.93";"YR302 (2S,2'S)";"CCC(CC)(c1ccc(OC[C@@H](O)CO)c(C)c1)c1ccc(OC[C@@H](O)C(C)(C)C)c(C)c1";"EC50";"'='";"21.1";"nM";"7.68";"";"";"UO_0000065";"16.74";"0.32";"2.75";"9.70";"0";"CHEMBL948044";"Effect on VDR transcriptional activity in human Caco-2 cells in presence of 5% fetal calf serum";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Caco-2";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143855";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"CHEMBL3307519";""
"CHEMBL409470";"";"0";"426.60";"1";"5.03";"LAC82b";"C=C1C[C@H](C[C@H](C)[C@H]2CC[C@H]3/C(=C/C=C4C[C@@H](O)C(=C)[C@H](O)C4)CCC[C@@]32C)OC1=O";"EC50";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL921914";"Agonist activity at human VDR in HEK293 cells assessed as induction of transcriptional transactivation after 24 hrs by mouse osteopontin luciferase reporter gene assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144046";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";"CHEMBL3307715";""
"CHEMBL846";"CALCITRIOL";"4";"416.65";"1";"5.70";"1alpha,25(OH)2D3";"C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)(C)O)C[C@@H](O)C[C@@H]1O";"EC50";"'='";"7.7";"nM";"8.11";"";"";"UO_0000065";"19.47";"0.37";"2.41";"13.37";"1";"CHEMBL2412443";"Agonist activity at human VDR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2406944";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL1209173";"";"0";"592.40";"2";"7.85";"22";"CN(Cc1ccc(C(=O)O)cc1)c1ccc(OCc2c(-c3c(Cl)cccc3Cl)noc2C2CC2)nc1C(F)(F)F";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1211341";"Agonist activity at VDR-LBD expressed in HEK293 cells assessed as Gal4-DBD interaction by cellular mammalian one hybrid assay";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1208782";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3307715";""
"CHEMBL3745849";"";"0";"500.72";"2";"5.71";"5b; ADYW2";"C=C1[C@H](O)CC(=C/C=C2\CCC[C@]3(C)[C@@H](C#CC#C[C@@H](O)C45CC6CC(CC(C6)C4)C5)CC[C@@H]23)C[C@H]1O";"EC50";"'='";"1.5";"nM";"8.82";"";"";"UO_0000065";"17.62";"0.33";"3.11";"14.54";"0";"CHEMBL3751601";"Agonist activity at VDR in human HEK293 cells assessed as transcriptional activity after 16 to 24 hrs by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745604";"1";"Scientific Literature";"J. Med. Chem.";"2015";"CHEMBL3307715";""
"CHEMBL3263870";"";"0";"518.78";"2";"6.73";"4a";"C=C1[C@H](O)CC(=C/C=C2\CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CC#C[C@H](O)C23CC4CC(CC(C4)C2)C3)C[C@H]1O";"EC50";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"15.08";"0.28";"1.09";"12.89";"0";"CHEMBL3270853";"Activation of human VDR expressed in HEK293 cells cotransfected CMX-GAL4-SRC1 and 4-tk-LUC assessed as SRC1 interaction with AF2 surface of VDR by mammalian two-hybrid assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259615";"1";"Scientific Literature";"J. Med. Chem.";"2014";"CHEMBL3307715";""
"CHEMBL2171448";"";"0";"490.44";"1";"5.46";"CD4420";"CC/C(=C\C=C\C(O)(C(F)(F)F)C(F)(F)F)c1cccc(OCc2ccc(CO)c(CO)c2)c1";"EC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"16.93";"0.33";"2.84";"11.87";"0";"CHEMBL2174783";"Transactivation of GAL4-fused VDR ligand binding domain expressed in human HeLa cells after 16 hrs by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169765";"1";"Scientific Literature";"J. Med. Chem.";"2012";"CHEMBL3308376";""
"CHEMBL4211209";"";"0";"353.37";"0";"4.02";"4b";"COC(=O)c1ccccc1OCc1oc(-c2cccc(OC)c2)nc1C";"EC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL4184925";"Agonist activity at VDR-LBD (unknown origin) assessed as recruitment of alexa fluor 647-labeled SRC2-3 after 30 mins by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4184110";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";""
"CHEMBL2171446";"";"0";"410.55";"1";"5.15";"CD3938";"CC/C(=C\C=C\C(O)(CC)CC)c1cccc(OCc2ccc(CO)c(CO)c2)c1";"EC50";"'='";"49.0";"nM";"7.31";"";"";"UO_0000065";"17.80";"0.33";"2.16";"10.45";"0";"CHEMBL2174782";"Transactivation of full length human VDR expressed in human HeLa cells assessed as increase in CYP24 transcription after 18 hrs by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169765";"1";"Scientific Literature";"J. Med. Chem.";"2012";"CHEMBL3308376";""
"CHEMBL2171449";"";"0";"476.66";"1";"6.44";"CD4802";"CCCc1cc(C(O)(CC)CC)ccc1-c1cc(OCc2ccc(CO)c(CO)c2)ccc1CC";"EC50";"'='";"2.2";"nM";"8.66";"";"";"UO_0000065";"18.16";"0.34";"2.22";"12.38";"0";"CHEMBL2174782";"Transactivation of full length human VDR expressed in human HeLa cells assessed as increase in CYP24 transcription after 18 hrs by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169765";"1";"Scientific Literature";"J. Med. Chem.";"2012";"CHEMBL3308376";""
"CHEMBL3823776";"";"0";"416.65";"1";"5.70";"17a; 20S,23R(OH)2D3";"C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@@](C)(O)C[C@H](O)CC(C)C)CC[C@@H]12";"EC50";"'='";"562.0";"nM";"6.25";"";"";"UO_0000065";"15.00";"0.28";"0.55";"10.30";"0";"CHEMBL3824698";"Activation of VDR in human Caco2 cells expressing lentiviral VDRE-luciferase vector assessed as VDRE-mediated transcriptional activity measured after 24 hrs by luciferase transcriptional reporter assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Caco-2";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3822391";"1";"Scientific Literature";"J. Med. Chem.";"2016";"CHEMBL3307519";""
"CHEMBL3747092";"";"0";"465.63";"1";"6.10";"4q";"C#CCCOC(=O)c1ccc(C(CC)(CC)c2ccc(OCC(=O)C(C)(C)C)c(C)c2)n1CC";"EC50";"'='";"28800.0";"nM";"4.54";"";"";"UO_0000065";"9.75";"0.18";"-1.56";"7.89";"0";"CHEMBL3749447";"Agonist activity at vitamin D3 receptor in human HL-60 cells assessed as induction of cell differentiation after 96 hrs by NBT dye-based microscopic analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HL-60";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745704";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2016";"CHEMBL3307654";""
"CHEMBL3747218";"";"0";"452.64";"1";"5.07";"5g";"C#CCNC(=O)c1ccc(C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)n1CC";"EC50";"'='";"240.0";"nM";"6.62";"";"";"UO_0000065";"14.62";"0.27";"1.55";"10.43";"0";"CHEMBL3749447";"Agonist activity at vitamin D3 receptor in human HL-60 cells assessed as induction of cell differentiation after 96 hrs by NBT dye-based microscopic analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HL-60";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745704";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2016";"CHEMBL3307654";""
"CHEMBL3747184";"";"0";"457.66";"0";"4.40";"5k";"CCn1c(C(=O)NCCN)ccc1C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)c(C)c1";"EC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"17.48";"0.33";"3.60";"8.94";"0";"CHEMBL3749447";"Agonist activity at vitamin D3 receptor in human HL-60 cells assessed as induction of cell differentiation after 96 hrs by NBT dye-based microscopic analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HL-60";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745704";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2016";"CHEMBL3307654";""
"CHEMBL3746622";"";"0";"572.67";"2";"8.07";"8a";"CCn1c(C(=O)Nc2ccc(OC(F)(F)F)cc2)ccc1C(CC)(CC)c1ccc(OCC(=O)C(C)(C)C)c(C)c1";"EC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3749447";"Agonist activity at vitamin D3 receptor in human HL-60 cells assessed as induction of cell differentiation after 96 hrs by NBT dye-based microscopic analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HL-60";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745704";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2016";"CHEMBL3307654";""
"CHEMBL3746619";"";"0";"561.72";"2";"7.31";"8d";"CCOC(=O)c1ccc(OC(=O)c2ccc(C(CC)(CC)c3ccc(OCC(=O)C(C)(C)C)c(C)c3)n2CC)cc1";"EC50";"'='";"45600.0";"nM";"4.34";"";"";"UO_0000065";"7.73";"0.14";"-2.97";"5.18";"0";"CHEMBL3749447";"Agonist activity at vitamin D3 receptor in human HL-60 cells assessed as induction of cell differentiation after 96 hrs by NBT dye-based microscopic analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HL-60";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745704";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2016";"CHEMBL3307654";""
"CHEMBL3746693";"";"0";"558.69";"2";"7.98";"9b";"CCn1c(C(=O)Nc2cccc(C(F)(F)F)c2)ccc1C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)c(C)c1";"EC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3749447";"Agonist activity at vitamin D3 receptor in human HL-60 cells assessed as induction of cell differentiation after 96 hrs by NBT dye-based microscopic analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HL-60";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745704";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2016";"CHEMBL3307654";""
"CHEMBL3745811";"";"0";"506.69";"2";"6.46";"11a";"CCn1c(C(=O)OCc2ccccn2)ccc1C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)c(C)c1";"EC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3749447";"Agonist activity at vitamin D3 receptor in human HL-60 cells assessed as induction of cell differentiation after 96 hrs by NBT dye-based microscopic analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HL-60";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745704";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2016";"CHEMBL3307654";""
"CHEMBL3747093";"";"0";"523.69";"2";"7.20";"11b";"CCn1c(C(=O)OCc2ccc(F)cc2)ccc1C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)c(C)c1";"EC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3749447";"Agonist activity at vitamin D3 receptor in human HL-60 cells assessed as induction of cell differentiation after 96 hrs by NBT dye-based microscopic analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HL-60";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745704";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2016";"CHEMBL3307654";""
"CHEMBL263638";"";"0";"426.60";"1";"5.03";"LAC67b";"C=C1C[C@H](C[C@@H](C)[C@H]2CC[C@H]3/C(=C/C=C4C[C@@H](O)C(=C)[C@H](O)C4)CCC[C@@]32C)OC1=O";"EC50";"'='";"25.0";"nM";"7.60";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL921912";"Agonist activity at human VDR in COS7 cells assessed as induction of transcriptional transactivation after 24 hrs by mouse osteopontin luciferase reporter gene assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144046";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";"CHEMBL3307648";""
"CHEMBL409470";"";"0";"426.60";"1";"5.03";"LAC82b";"C=C1C[C@H](C[C@H](C)[C@H]2CC[C@H]3/C(=C/C=C4C[C@@H](O)C(=C)[C@H](O)C4)CCC[C@@]32C)OC1=O";"EC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL921912";"Agonist activity at human VDR in COS7 cells assessed as induction of transcriptional transactivation after 24 hrs by mouse osteopontin luciferase reporter gene assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144046";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";"CHEMBL3307648";""
"CHEMBL261197";"";"0";"426.60";"1";"5.03";"LAC67a";"C=C1C[C@@H](C[C@@H](C)[C@H]2CC[C@H]3/C(=C/C=C4C[C@@H](O)C(=C)[C@H](O)C4)CCC[C@@]32C)OC1=O";"EC50";"'='";"150.0";"nM";"6.82";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL921912";"Agonist activity at human VDR in COS7 cells assessed as induction of transcriptional transactivation after 24 hrs by mouse osteopontin luciferase reporter gene assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144046";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";"CHEMBL3307648";""
"CHEMBL846";"CALCITRIOL";"4";"416.65";"1";"5.70";"1, 1,25-(OH)2D3";"C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)(C)O)C[C@@H](O)C[C@@H]1O";"EC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL921914";"Agonist activity at human VDR in HEK293 cells assessed as induction of transcriptional transactivation after 24 hrs by mouse osteopontin luciferase reporter gene assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144046";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";"CHEMBL3307715";""
"CHEMBL263638";"";"0";"426.60";"1";"5.03";"LAC67b";"C=C1C[C@H](C[C@@H](C)[C@H]2CC[C@H]3/C(=C/C=C4C[C@@H](O)C(=C)[C@H](O)C4)CCC[C@@]32C)OC1=O";"EC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL921914";"Agonist activity at human VDR in HEK293 cells assessed as induction of transcriptional transactivation after 24 hrs by mouse osteopontin luciferase reporter gene assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144046";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";"CHEMBL3307715";""
"CHEMBL1270948";"";"0";"534.74";"2";"6.15";"16a";"CCC(CC)(c1ccc(OCC(O)C(C)(C)Cc2ccccc2)c(C)c1)c1ccc(OC[C@@H](O)CO)c(C)c1";"EC50";"'='";"11000.0";"nM";"4.96";"";"";"UO_0000065";"9.27";"0.17";"-1.19";"6.26";"0";"CHEMBL1274500";"Vitamin-D activity at VDR receptor in human HL60 cells assessed as induction of cell differentiation by NBT reduction assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HL-60";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1268942";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3307654";""
