"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL1934427";"";"0";"288.30";"0";"3.38";"1";"CCOC(=O)c1c(C)[nH]c(C)c1-c1ccc([N+](=O)[O-])cc1";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1937918";"Agonist activity at human androgen receptor T877A mutant expressed in COS7 cells assessed as luciferase activity after 24 hrs by reporter gene assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"P10275";"T878A";"CHEMBL1871";"Androgen Receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1932924";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"CHEMBL3307648";""
"CHEMBL1934434";"";"0";"364.40";"0";"4.52";"4b";"COC(=O)c1c(-c2ccc([N+](=O)[O-])cc2)c(C)n(Cc2ccccc2)c1C";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1937919";"Agonist activity at human androgen receptor W741C mutant expressed in COS7 cells assessed as luciferase activity after 24 hrs by reporter gene assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"P10275";"W742C";"CHEMBL1871";"Androgen Receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1932924";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"CHEMBL3307648";""
"CHEMBL1934447";"";"0";"362.82";"0";"3.80";"4o";"Cc1c(-c2ccc(C#N)cc2)c(C#N)cn1Cc1cnc(Cl)c(CO)c1";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1937919";"Agonist activity at human androgen receptor W741C mutant expressed in COS7 cells assessed as luciferase activity after 24 hrs by reporter gene assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"P10275";"W742C";"CHEMBL1871";"Androgen Receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1932924";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"CHEMBL3307648";""
"CHEMBL409";"BICALUTAMIDE";"4";"430.38";"0";"2.88";"Casodex";"CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1";"EC50";"'='";"180.0";"nM";"6.75";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1937919";"Agonist activity at human androgen receptor W741C mutant expressed in COS7 cells assessed as luciferase activity after 24 hrs by reporter gene assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"P10275";"W742C";"CHEMBL1871";"Androgen Receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1932924";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"CHEMBL3307648";""
"CHEMBL3706908";"";"0";"360.20";"0";"4.16";"13d";"O=c1cc(C(F)(F)F)c2cc(NCC(F)(F)C(F)(F)F)ccc2[nH]1";"EC50";"'='";"246.0";"nM";"6.61";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL887359";"Agonist activity at human androgen receptor expressed in CV1 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CV-1";"None";"";"";"";"CHEMBL1871";"Androgen Receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144605";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"CHEMBL3308033";""
"CHEMBL231328";"";"0";"285.30";"0";"1.02";"30";"CCc1cc(C#N)ccc1N1C(=O)[C@@H]2[C@H](O)CCN2C1=O";"EC50";"'='";"79.0";"nM";"7.10";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL887414";"Agonist activity at human AR";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1871";"Androgen Receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144612";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL395502";"";"0";"301.30";"0";"0.78";"28";"COc1c(N2C(=O)[C@@H]3[C@H](O)CCN3C2=O)ccc(C#N)c1C";"EC50";"'='";"221.0";"nM";"6.66";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL887414";"Agonist activity at human AR";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1871";"Androgen Receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144612";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL394592";"";"0";"309.68";"0";"1.25";"24";"N#Cc1ccc(N2C(=O)[C@@H]3[C@H](O)CCN3C2=O)c(F)c1Cl";"EC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL887414";"Agonist activity at human AR";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1871";"Androgen Receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144612";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL235346";"";"0";"312.33";"0";"3.86";"9";"Cc1cc(=O)[nH]c2ccc(N(CC(C)C)CC(F)(F)F)cc12";"EC50";"'='";"3.2";"nM";"8.49";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL891111";"Agonist activity at human AR";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1871";"Androgen Receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147033";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL388210";"";"0";"257.25";"0";"0.46";"8";"N#Cc1ccc(N2C(=O)[C@@H]3[C@H](O)CCN3C2=O)cc1";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL887414";"Agonist activity at human AR";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1871";"Androgen Receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144612";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL238330";"";"0";"374.23";"0";"4.40";"7f";"O=c1cc(C(F)F)c2cc(N(CC(F)(F)F)CC(F)(F)F)ccc2[nH]1";"EC50";"'='";"0.5";"nM";"9.30";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL891111";"Agonist activity at human AR";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1871";"Androgen Receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147033";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL238122";"";"0";"338.25";"0";"3.77";"7b";"Cc1cc(=O)[nH]c2ccc(N(CC(F)(F)F)CC(F)(F)F)cc12";"EC50";"'='";"0.8";"nM";"9.10";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL891111";"Agonist activity at human AR";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1871";"Androgen Receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147033";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL3706930";"";"0";"390.28";"0";"4.71";"6w";"O=c1cc(C(F)(F)F)c2cc(N(Cc3ccoc3)CC(F)(F)F)ccc2[nH]1";"EC50";"'='";"2.8";"nM";"8.55";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL891111";"Agonist activity at human AR";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1871";"Androgen Receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147033";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL250083";"";"0";"346.31";"0";"4.09";"16d";"O=c1cc(C(F)(F)F)c2c3c(ccc2[nH]1)N[C@H](c1ccccc1)CO3";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL940820";"Agonist activity at human androgen receptor expressed in CV1 cells by transcriptional activation assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CV-1";"None";"";"";"";"CHEMBL1871";"Androgen Receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139788";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"CHEMBL3308033";""
"CHEMBL1957614";"";"0";"339.80";"0";"4.74";"16c";"Cc1nn(-c2ccc(C#N)cc2Cl)c(C)c1Cc1ccc(F)cc1";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1960487";"Agonist activity at androgen receptor T877A mutant expressed in Cos7 cells after 24 hrs by luciferase reporter gene assay";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"COS-7";"None";"";"P10275";"T878A";"CHEMBL1871";"Androgen Receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1955860";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"CHEMBL3307648";""
"CHEMBL1934430";"";"0";"378.43";"0";"4.91";"4a";"CCOC(=O)c1c(-c2ccc([N+](=O)[O-])cc2)c(C)n(Cc2ccccc2)c1C";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1937919";"Agonist activity at human androgen receptor W741C mutant expressed in COS7 cells assessed as luciferase activity after 24 hrs by reporter gene assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"P10275";"W742C";"CHEMBL1871";"Androgen Receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1932924";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"CHEMBL3307648";""
"CHEMBL1934431";"";"0";"384.48";"1";"5.44";"5";"CCOC(=O)c1c(-c2ccc([N+](=O)[O-])cc2)c(C)n(CC2CCCCC2)c1C";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1937919";"Agonist activity at human androgen receptor W741C mutant expressed in COS7 cells assessed as luciferase activity after 24 hrs by reporter gene assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"P10275";"W742C";"CHEMBL1871";"Androgen Receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1932924";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"CHEMBL3307648";""
"CHEMBL1934437";"";"0";"348.40";"0";"4.93";"4e";"CC(=O)c1c(-c2ccc([N+](=O)[O-])cc2)c(C)n(Cc2ccccc2)c1C";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1937919";"Agonist activity at human androgen receptor W741C mutant expressed in COS7 cells assessed as luciferase activity after 24 hrs by reporter gene assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"P10275";"W742C";"CHEMBL1871";"Androgen Receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1932924";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"CHEMBL3307648";""
"CHEMBL1934439";"";"0";"319.40";"0";"4.61";"4g";"COC(=O)c1c(-c2ccccc2)c(C)n(Cc2ccccc2)c1C";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1937919";"Agonist activity at human androgen receptor W741C mutant expressed in COS7 cells assessed as luciferase activity after 24 hrs by reporter gene assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"P10275";"W742C";"CHEMBL1871";"Androgen Receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1932924";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"CHEMBL3307648";""
"CHEMBL1934442";"";"0";"311.39";"0";"4.56";"4j";"Cc1c(C#N)c(-c2ccc(C#N)cc2)c(C)n1Cc1ccccc1";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1937919";"Agonist activity at human androgen receptor W741C mutant expressed in COS7 cells assessed as luciferase activity after 24 hrs by reporter gene assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"P10275";"W742C";"CHEMBL1871";"Androgen Receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1932924";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"CHEMBL3307648";""
"CHEMBL231122";"";"0";"305.72";"0";"1.42";"27";"Cc1c(C#N)ccc(N2C(=O)[C@@H]3[C@H](O)CCN3C2=O)c1Cl";"EC50";"'='";"1.7";"nM";"8.77";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL887414";"Agonist activity at human AR";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1871";"Androgen Receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144612";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL231015";"";"0";"293.23";"0";"0.74";"23";"N#Cc1ccc(N2C(=O)[C@@H]3[C@H](O)CCN3C2=O)c(F)c1F";"EC50";"'='";"47.0";"nM";"7.33";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL887414";"Agonist activity at human AR";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1871";"Androgen Receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144612";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL389805";"";"0";"287.28";"0";"0.47";"17";"Cc1c(N2C(=O)[C@@H]3[C@H](O)CCN3C2=O)ccc(C#N)c1O";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL887414";"Agonist activity at human AR";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1871";"Androgen Receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144612";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL230594";"";"0";"329.31";"0";"0.56";"15";"COC(=O)c1c(C#N)ccc(N2C(=O)[C@@H]3[C@H](O)CCN3C2=O)c1C";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL887414";"Agonist activity at human AR";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1871";"Androgen Receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144612";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL235126";"";"0";"340.22";"0";"3.16";"7j";"O=c1cc(O)c2cc(N(CC(F)(F)F)CC(F)(F)F)ccc2[nH]1";"EC50";"'='";"83.0";"nM";"7.08";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL891111";"Agonist activity at human AR";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1871";"Androgen Receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147033";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL238123";"";"0";"352.28";"0";"4.02";"7c";"CCc1cc(=O)[nH]c2ccc(N(CC(F)(F)F)CC(F)(F)F)cc12";"EC50";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL891111";"Agonist activity at human AR";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1871";"Androgen Receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147033";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL7058";"";"0";"296.29";"0";"3.95";"17";"C[C@@H]1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2N[C@@H]1C";"EC50";"'='";"34.0";"nM";"7.47";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL648597";"Agonistic activity against human androgen receptor (hAR) expressed in CV-1 cell lines";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"CV-1";"None";"";"";"";"CHEMBL1871";"Androgen Receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132083";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1999";"CHEMBL3308033";""
