"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL246138";"";"0";"302.46";"0";"3.84";"1";"C=C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12";"EC50";"'='";"980.0";"nM";"6.01";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL925469";"Agonist activity at ERalpha expressed in HEK293 cells by transactivation assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140529";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"CHEMBL3307715";""
"CHEMBL249903";"";"0";"312.50";"1";"5.42";"5";"C=C[C@]12CCC(CC)=CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12";"EC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL925469";"Agonist activity at ERalpha expressed in HEK293 cells by transactivation assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140529";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"CHEMBL3307715";""
"CHEMBL197080";"";"0";"368.35";"1";"5.63";"NC-15";"Oc1ccc(C2=C(c3ccc(C(F)(F)F)cc3)c3ccc(O)cc3C2)cc1";"EC50";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"21.24";"0.40";"2.19";"19.34";"0";"CHEMBL884979";"Transcriptional activation of estrogen receptor alpha in U2OS cell using estrogen-regulated luciferase reporter gene plasmid upon incubation for 20-30 mins at RT";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U2OS";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141087";"1";"Scientific Literature";"J. Med. Chem.";"2005";"CHEMBL3307757";""
"CHEMBL397344";"";"0";"300.44";"0";"3.88";"25";"C[C@]12CC[C@H]3[C@@H](CC=C4[C@H]5CC[C@]43CCC5=O)[C@@H]1CC[C@@H]2O";"EC50";"'='";"407.0";"nM";"6.39";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL886324";"Agonist activity at human recombinant ERalpha expressed in HEK293 cells by transactivation assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139947";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"CHEMBL3307715";""
"CHEMBL570584";"";"0";"388.56";"0";"4.57";"6e";"CC(C)(C)SC1=C(C=O)CCc2c1sc1nc3n(c(=O)c21)CCCCC3";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1045063";"Activity at human recombinant ERalpha by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154617";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL566312";"";"0";"424.55";"0";"4.54";"7f";"O=CC1=C(Sc2cccc(O)c2)c2sc3nc4n(c(=O)c3c2CC1)CCCCC4";"EC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1045063";"Activity at human recombinant ERalpha by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154617";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL1627351";"";"0";"573.88";"2";"7.58";"18";"CCCCN(C)C(=O)CCCCCCCCCCS[C@@H]1[C@H](O)c2cc(O)ccc2[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@@H]21";"EC50";"'='";"40.0";"nM";"7.40";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL676808";"Agonist effect on transcriptional activation in MCF-7 cells expressing estrogen receptor alpha";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132758";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2000";"CHEMBL3308403";""
"CHEMBL1096975";"";"0";"532.68";"2";"5.35";"3a";"CCOC(=O)C1(C(=O)OCC)Cc2ccc([C@]3(O)CC[C@H]4[C@@H]5CCc6cc(O)ccc6[C@H]5CC[C@@]43C)cc2C1";"EC50";"'='";"14.06";"nM";"7.85";"";"";"UO_0000065";"14.74";"0.27";"2.50";"8.44";"0";"CHEMBL1120814";"Transactivation of human ERalpha expressed in HEK293 cells after 18 hrs by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157750";"1";"Scientific Literature";"J. Med. Chem.";"2010";"CHEMBL3307715";""
"CHEMBL1256105";"";"0";"658.54";"2";"9.36";"9a";"COc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]2(O)C/C=C/CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";"EC50";"'<'";"15848.93";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1259724";"Agonist activity at ERalpha-LBD in human U2OS cells transfected with Gal4-DBD assessed as increase of transactivation activity after 18 hrs by luciferase reporter gene assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U2OS";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1255573";"1";"Scientific Literature";"J. Med. Chem.";"2010";"CHEMBL3307757";""
"CHEMBL334773";"DIARYLPROPIONITRILE";"0";"239.27";"0";"2.95";"16a DPN";"N#CC(Cc1ccc(O)cc1)c1ccc(O)cc1";"EC50";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"32.18";"0.58";"4.75";"11.98";"0";"CHEMBL841902";"Transcriptional potency (EC50) at Human estrogen receptor alpha";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134292";"1";"Scientific Literature";"J. Med. Chem.";"2001";"None";""
"CHEMBL1257168";"";"0";"494.49";"1";"7.06";"10b";"COc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]2(O)/C=C/CC(F)(F)C(F)(F)C(F)(F)F";"EC50";"'='";"4027.17";"nM";"5.39";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1259724";"Agonist activity at ERalpha-LBD in human U2OS cells transfected with Gal4-DBD assessed as increase of transactivation activity after 18 hrs by luciferase reporter gene assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U2OS";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1255573";"1";"Scientific Literature";"J. Med. Chem.";"2010";"CHEMBL3307757";""
"CHEMBL2179255";"";"0";"419.91";"1";"6.67";"8h";"CCCn1c(-c2ccc(O)cc2Cl)cc(-c2ccc(O)cc2)c1-c1ccc(O)cc1";"EC50";"'='";"47.0";"nM";"7.33";"";"";"UO_0000065";"17.45";"0.33";"0.66";"11.17";"0";"CHEMBL2188850";"Activation of human ERalpha expressed in human U2-OS cells by luciferase reporter gene assay relative to untreated control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U2OS";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2176980";"1";"Scientific Literature";"J. Med. Chem.";"2012";"CHEMBL3307757";""
"CHEMBL441282";"PROPYLPYRAZOLETRIOL";"0";"386.45";"1";"5.28";"PPT";"CCCc1c(-c2ccc(O)cc2)nn(-c2ccc(O)cc2)c1-c1ccc(O)cc1";"EC50";"'='";"0.1";"nM";"10.00";"";"";"UO_0000065";"25.88";"0.47";"4.72";"12.74";"0";"CHEMBL2188850";"Activation of human ERalpha expressed in human U2-OS cells by luciferase reporter gene assay relative to untreated control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U2OS";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2176980";"1";"Scientific Literature";"J. Med. Chem.";"2012";"CHEMBL3307757";""
"CHEMBL198159";"";"0";"239.27";"0";"2.95";"3, R-DPN";"N#C[C@H](Cc1ccc(O)cc1)c1ccc(O)cc1";"EC50";"'='";"637.0";"nM";"6.20";"";"";"UO_0000065";"25.89";"0.47";"3.25";"9.64";"0";"CHEMBL1954678";"Agonist activity at human N-His6-tagged terbium-labelled ERalpha ligand binding domain expressed in Escherichia coli BL21 cells assessed as recruitment of fluorescein-labelled SRC3 after 1 hr by TR-FRET assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BL21";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1949571";"1";"Scientific Literature";"J. Med. Chem.";"2012";"None";""
"CHEMBL135";"ESTRADIOL";"4";"272.39";"0";"3.61";"estradiol";"C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O";"EC50";"'='";"0.1";"nM";"10.00";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL1043961";"Agonist activity at ERalpha expressed in human HEC1 cells assessed as transcriptional potency after 24 hrs by luciferase-beta galactosidase reporter gene assay";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"HEC-1";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154151";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2009";"CHEMBL3308740";""
"CHEMBL572462";"";"0";"270.37";"0";"4.61";"rac-24";"CCCCC(Cc1ccc(O)cc1)c1ccc(O)cc1";"EC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1043961";"Agonist activity at ERalpha expressed in human HEC1 cells assessed as transcriptional potency after 24 hrs by luciferase-beta galactosidase reporter gene assay";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"HEC-1";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154151";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2009";"CHEMBL3308740";""
"CHEMBL1405";"ESTRONE";"4";"270.37";"0";"3.82";"estrone";"C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O";"EC50";"'='";"7.0";"nM";"8.15";"";"";"UO_0000065";"30.16";"0.56";"4.33";"21.86";"0";"CHEMBL1045063";"Activity at human recombinant ERalpha by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154617";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL575708";"";"0";"324.23";"0";"4.32";"2d";"O=c1c(-c2ccc(F)cc2)c(C(F)(F)F)oc2cc(O)ccc12";"EC50";"'='";"331.0";"nM";"6.48";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1119434";"Agonist activity at ERalpha expressed in yeast assessed as alpha-galactosidase activity";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155450";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None";""
"CHEMBL1084441";"";"0";"323.37";"0";"4.72";"2k";"Oc1ccc(NCc2ccccc2OCc2ccccc2F)cc1";"EC50";"'='";"12800.0";"nM";"4.89";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1119434";"Agonist activity at ERalpha expressed in yeast assessed as alpha-galactosidase activity";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155450";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None";""
"CHEMBL1358";"FULVESTRANT";"4";"606.78";"2";"8.68";"2, ICI-182780";"C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O";"EC50";"";"";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL676809";"Agonist effect on transcriptional activation in MCF-7 cells expressing estrogen receptor alpha; Not active means no effect at < 1000 nM";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132758";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2000";"CHEMBL3308403";""
"CHEMBL347560";"";"0";"526.09";"1";"3.07";"39";"CN(CCCc1ccc(Cl)cc1)c1nc(NCCc2ccc(O)cc2)nc(N2CCN(CCO)CC2)n1";"EC50";"'='";"180.0";"nM";"6.75";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL676810";"Agonist effect on transcriptional activation in T47D cells expressing estrogen receptor alpha";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"T47D";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135674";"1";"Scientific Literature";"J. Med. Chem.";"2002";"CHEMBL3307606";""
"CHEMBL210063";"";"0";"493.65";"1";"6.32";"20c";"O=C1CCC2(Cc3ccccc3)Cc3cc(O)ccc3C2=C1c1ccc(OCCN2CCCCC2)cc1";"EC50";"'='";"14.0";"nM";"7.85";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL867424";"Activity at ERalpha L384M/M421G/G521R mutant in HeLa cells assessed as activation of SEAP reporter gene";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149487";"1";"Scientific Literature";"J. Med. Chem.";"2006";"CHEMBL3308376";""
"CHEMBL385514";"";"0";"346.47";"1";"5.48";"20d";"CCCCC1=C2c3ccc(O)cc3CC2(Cc2ccccc2)CCC1=O";"EC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL867424";"Activity at ERalpha L384M/M421G/G521R mutant in HeLa cells assessed as activation of SEAP reporter gene";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149487";"1";"Scientific Literature";"J. Med. Chem.";"2006";"CHEMBL3308376";""
"CHEMBL334773";"DIARYLPROPIONITRILE";"0";"239.27";"0";"2.95";"1, rac-DPN";"N#CC(Cc1ccc(O)cc1)c1ccc(O)cc1";"EC50";"'='";"208.0";"nM";"6.68";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1954164";"Agonist activity at human ERalpha expressed in U2OS cells coexpressing pCMX-hSRC3 assessed as luciferase activity after 24 hrs by reporter gene assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U2OS";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1949571";"1";"Scientific Literature";"J. Med. Chem.";"2012";"CHEMBL3307757";""
"CHEMBL81";"RALOXIFENE";"4";"473.59";"1";"6.08";"raloxifene";"O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12";"EC50";"'='";"22.0";"nM";"7.66";"";"";"UO_0000065";"16.17";"0.31";"1.58";"10.94";"1";"CHEMBL676811";"Inhibition of [3H]17-beta-estradiol binding to human recombinant Estrogen receptor alpha.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135900";"1";"Scientific Literature";"J. Med. Chem.";"2002";"None";""
"CHEMBL179295";"";"0";"278.32";"0";"2.94";"(-)-30";"CC1=CC[C@@]2(CO)CO[C@@H](c3ccc(O)cc3F)[C@@H]1C2";"EC50";"'='";"21.0";"nM";"7.68";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL834422";"In vitro agonist activity for estrogen receptor alpha expressed in COS-1 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-1";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142017";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"CHEMBL3308351";""
"CHEMBL573865";"";"0";"254.33";"0";"4.44";"28";"CCC/C(=C\c1ccc(O)cc1)c1ccc(O)cc1";"EC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1043961";"Agonist activity at ERalpha expressed in human HEC1 cells assessed as transcriptional potency after 24 hrs by luciferase-beta galactosidase reporter gene assay";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"HEC-1";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154151";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2009";"CHEMBL3308740";""
