"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL190645";"";"0";"359.34";"0";"4.60";"7";"CCCc1cc2c(C(F)(F)F)noc2c(CCC)c1OC(C)C(=O)O";"EC50";"'='";"21.0";"%";"";"Non standard unit for type";"";"UO_0000187";"";"";"";"";"0";"CHEMBL829009";"Maximal effect against human Peroxisome proliferator activated receptor gamma in Gal4 transactivation assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143558";"1";"Scientific Literature";"J. Med. Chem.";"2005";"None";""
"CHEMBL190665";"";"0";"320.43";"0";"4.43";"9";"CCCc1cc(C(=O)CC)cc(CCC)c1OC(C)(C)C(=O)O";"EC50";"'='";"1300.0";"nM";"5.89";"";"";"UO_0000065";"18.37";"0.35";"1.46";"9.25";"0";"CHEMBL838836";"Effective concentration against human Peroxisome proliferator activated receptor gamma in Gal4 transactivation assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143558";"1";"Scientific Literature";"J. Med. Chem.";"2005";"None";""
"CHEMBL525772";"";"0";"311.16";"0";"4.07";"(+/-)-2";"O=C(O)C(Cc1ccccc1)Oc1ccc(Cl)cc1Cl";"EC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL941195";"Agonist activity at human PPARgamma ligand binding domain expressed in human HepG2 cells co-transfected with Gal4 by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152254";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";"CHEMBL3307718";""
"CHEMBL1935499";"";"0";"565.76";"1";"5.52";"14i";"C/C=C/C=C/C(=O)N1Cc2cc(OCCc3nc(/C=C/CCC(C)C)oc3C)ccc2C[C@H]1C(=O)O.CC(C)(C)N";"EC50";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"15.27";"0.29";"2.00";"8.10";"0";"CHEMBL1935918";"Transactivation of human full length PPARgamma expressed in COS1 cells co-transfected with RXRalpha after 24 hrs by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-1";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1933004";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"CHEMBL3308351";""
"CHEMBL434716";"";"0";"453.58";"1";"5.63";"17";"CCCCCCCCCN1C(=O)C(CCOc2ccccc2CC(=O)O)Oc2ccccc21";"EC50";"'~'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL757757";"Agonistic activity against PPAR (peroxisome proliferator activated receptor gamma) in Suarus chinesis";"F";"BAO_0000019";"assay format";"suarus chinesis";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148467";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None";""
"CHEMBL486205";"";"0";"355.62";"0";"4.18";"(+/-)-3";"O=C(O)C(Cc1ccccc1)Oc1ccc(Cl)cc1Br";"EC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL941195";"Agonist activity at human PPARgamma ligand binding domain expressed in human HepG2 cells co-transfected with Gal4 by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152254";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";"CHEMBL3307718";""
"CHEMBL595";"PIOGLITAZONE";"4";"356.45";"0";"3.16";"Pioglitazone";"CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1";"EC50";"'='";"970.0";"nM";"6.01";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL824648";"In vitro transactivation using receptor transactivation assay against hPPAR gamma";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135600";"1";"Scientific Literature";"J. Med. Chem.";"2002";"None";""
"CHEMBL1778832";"";"0";"482.96";"1";"6.46";"11";"CC(C)(Oc1ccc2c(CCc3nc(-c4ccccc4Cl)oc3C(C)(C)C)noc2c1)C(=O)O";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1781231";"Agonist activity at human PPARgamma-LBD expressed in CV1 cells co-transfected with Gal4 after 40 hrs by luciferase based transactivation assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CV-1";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1777685";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";"CHEMBL3308033";""
"CHEMBL1778837";"";"0";"503.38";"2";"6.94";"4";"CC(C)c1oc(-c2ccc(Cl)cc2Cl)nc1CCc1noc2cc(OC(C)(C)C(=O)O)ccc12";"EC50";"'='";"26300.0";"nM";"4.58";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1781231";"Agonist activity at human PPARgamma-LBD expressed in CV1 cells co-transfected with Gal4 after 40 hrs by luciferase based transactivation assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CV-1";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1777685";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";"CHEMBL3308033";""
"CHEMBL1778838";"";"0";"503.38";"2";"6.94";"17";"CC(C)c1oc(-c2c(Cl)cccc2Cl)nc1CCc1noc2cc(OC(C)(C)C(=O)O)ccc12";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1781231";"Agonist activity at human PPARgamma-LBD expressed in CV1 cells co-transfected with Gal4 after 40 hrs by luciferase based transactivation assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CV-1";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1777685";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";"CHEMBL3308033";""
"CHEMBL1778839";"";"0";"518.56";"2";"7.12";"18";"CC(C)c1nc(-c2ccc(C(F)(F)F)cc2)sc1CCc1noc2cc(OC(C)(C)C(=O)O)ccc12";"EC50";"'='";"5100.0";"nM";"5.29";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1781231";"Agonist activity at human PPARgamma-LBD expressed in CV1 cells co-transfected with Gal4 after 40 hrs by luciferase based transactivation assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CV-1";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1777685";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";"CHEMBL3308033";""
"CHEMBL264374";"BEZAFIBRATE";"4";"361.83";"0";"3.55";"Bezafibrate";"CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O";"EC50";"'='";"73500.0";"nM";"4.13";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL824648";"In vitro transactivation using receptor transactivation assay against hPPAR gamma";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135600";"1";"Scientific Literature";"J. Med. Chem.";"2002";"None";""
"CHEMBL408";"TROGLITAZONE";"4";"441.55";"0";"4.37";"Troglitazone";"Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2";"EC50";"'='";"440.0";"nM";"6.36";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1958775";"Agonist activity at human PPARgamma expressed in CHO cells co-transfected with pGL3-PPRE3-TK-luc assessed as transactivation after 24 hrs by firefly luciferase reporter gene assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1955826";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"CHEMBL3308072";""
"CHEMBL241472";"";"0";"433.55";"1";"5.87";"12";"CCc1ccc(O[C@H](C)CCOc2ccc(CCC(=O)O)c(C)c2)c(-c2cccnc2)c1";"EC50";"'='";"140.0";"nM";"6.85";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL885571";"Agonist activity at PPARgamma in CV1 cells by transactivation assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CV-1";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139045";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"CHEMBL3308033";""
"CHEMBL236218";"";"0";"507.38";"2";"5.98";"29";"Cc1cc(Oc2cccc(CNC(=O)c3cc4cccc(Br)c4[nH]3)c2)ccc1CCC(=O)O";"EC50";"'='";"158.0";"nM";"6.80";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL902600";"Agonist activity at human PPARgamma expressed in CV1 cells by receptor transactivation assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CV-1";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138336";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"CHEMBL3308033";""
"CHEMBL247111";"";"0";"530.66";"2";"8.15";"12";"CCO[C@@H](Cc1ccc(OC/C=C/c2cc(/C=C/c3ccccc3)cc(/C=C/c3ccccc3)c2)cc1)C(=O)O";"EC50";"'='";"3000.0";"nM";"5.52";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL887188";"Agonist activity at human PPARgamma by transactivation assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139897";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL120744";"";"0";"425.40";"0";"3.68";"26";"CCOC(Cc1ccc(OC)c(C(=O)NCc2ccc(C(F)(F)F)cc2)c1)C(=O)O";"EC50";"'='";"2800.0";"nM";"5.55";"";"";"UO_0000065";"13.05";"0.25";"1.87";"6.54";"1";"CHEMBL761027";"Concentration of compound that affords half-maximum transactivation of human Peroxisome proliferator activated receptor gamma in CHO-K1 cells was determined in vitro";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135098";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"CHEMBL3307512";""
"CHEMBL218784";"";"0";"396.47";"0";"3.98";"25h";"CC(C)(Oc1ccc(CNC(=O)c2cnc(-c3ccccc3)s2)cc1)C(=O)O";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL854674";"Agonist potency at PPARgamma in CV1 cells by cell based transient transfection assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CV-1";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141367";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3308033";""
"CHEMBL266742";"";"0";"680.81";"2";"7.30";"2i";"Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@@H](CNC(=O)COc2cccc(N)c2)Nc2ccccc2C(=O)c2ccccc2)cc1";"EC50";"'<'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL889303";"Transactivation of human PPARgamma in CV-1 cells by GAL4 reporter assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CV-1";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145377";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"CHEMBL3308033";""
"CHEMBL50755";"";"0";"507.61";"2";"6.31";"HK18";"CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1OC";"EC50";"'='";"400.0";"nM";"6.40";"";"";"UO_0000065";"12.60";"0.24";"0.09";"7.70";"0";"CHEMBL3057028";"Transactivation activity at Homo sapiens (human) PPARgamma";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3046024";"1";"Scientific Literature";"Med Chem Res";"2011";"None";""
"CHEMBL122070";"";"0";"433.50";"1";"5.07";"74";"CCC(Cc1ccc(OC)c(C(=O)NCc2ccc(Oc3ccccc3)cc2)c1)C(=O)O";"EC50";"'='";"2400.0";"nM";"5.62";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL762741";"Agonist activity on Gal4 chimeric human Peroxisome proliferator activated receptor gamma expressed in KRP-297 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"KRP-297";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145047";"1";"Scientific Literature";"J. Med. Chem.";"2003";"None";""
"CHEMBL86657";"";"0";"405.49";"0";"4.94";"6";"CCO[C@@H](Cc1ccc(OCCN(c2ccccc2)c2ccccc2)cc1)C(=O)O";"EC50";"'='";"3300.0";"nM";"5.48";"";"";"UO_0000065";"13.52";"0.25";"0.54";"9.29";"1";"CHEMBL762737";"In vitro activation of human peroxisome proliferator activated receptor gamma (PPAR gamma)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136267";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";"None";""
"CHEMBL174639";"";"0";"413.47";"0";"3.30";"57";"COCCCCN1C(=O)[C@@H](CCOc2ccccc2CC(=O)O)Oc2ccccc21";"EC50";"'='";"274.0";"nM";"6.56";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL757757";"Agonistic activity against PPAR (peroxisome proliferator activated receptor gamma) in Suarus chinesis";"F";"BAO_0000019";"assay format";"suarus chinesis";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148467";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None";""
"CHEMBL168166";"";"0";"450.56";"1";"6.13";"3f";"CCOC(Cc1ccc(OCCC2Sc3ccccc3Oc3ccccc32)cc1)C(=O)O";"EC50";"'='";"3700.0";"nM";"5.43";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL824648";"In vitro transactivation using receptor transactivation assay against hPPAR gamma";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135600";"1";"Scientific Literature";"J. Med. Chem.";"2002";"None";""
"CHEMBL1170264";"";"0";"602.60";"2";"7.49";"5";"CCCCC(Sc1nc(OCCc2ccc(C(F)(F)F)cc2)cc(OCCc2ccc(C(F)(F)F)cc2)n1)C(=O)O";"EC50";"'='";"11000.0";"nM";"4.96";"";"";"UO_0000065";"8.23";"0.17";"-2.53";"6.08";"0";"CHEMBL1821157";"Modulation of human PPARgamma-LBD expressed in african green monkey COS7 cells co-transfected with Gal4 assessed as activation of transactivation activity by luciferase assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1817621";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";"CHEMBL3307648";""
"CHEMBL1171834";"";"0";"478.70";"1";"6.91";"6";"CCCCC(Sc1nc(OCCC2CCCCC2)cc(OCCC2CCCCC2)n1)C(=O)O";"EC50";"'='";"6600.0";"nM";"5.18";"";"";"UO_0000065";"10.82";"0.21";"-1.73";"6.35";"1";"CHEMBL1821157";"Modulation of human PPARgamma-LBD expressed in african green monkey COS7 cells co-transfected with Gal4 assessed as activation of transactivation activity by luciferase assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1817621";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";"CHEMBL3307648";""
"CHEMBL1819393";"";"0";"446.59";"1";"6.36";"11";"CCCCC(Cc1cccc(OCCc2ccccc2)c1OCCc1ccccc1)C(=O)O";"EC50";"'='";"3700.0";"nM";"5.43";"";"";"UO_0000065";"12.16";"0.22";"-0.93";"9.74";"0";"CHEMBL1821157";"Modulation of human PPARgamma-LBD expressed in african green monkey COS7 cells co-transfected with Gal4 assessed as activation of transactivation activity by luciferase assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1817621";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";"CHEMBL3307648";""
