"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL566200";"";"0";"386.46";"0";"3.10";"37";"COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1C";"IC50";"'='";"780.0";"nM";"6.11";"";"";"UO_0000065";"15.80";"0.29";"3.01";"7.56";"0";"CHEMBL1044550";"Inhibition of human BACE2 by FRET based peptide cleavage assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2525";"Beta secretase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156789";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None";""
"CHEMBL291784";"";"0";"265.32";"0";"1.72";"2";"CN1C(=O)C(c2ccccc2)(c2ccccc2)N=C1N";"IC50";"'='";"770.0";"nM";"6.11";"";"";"UO_0000065";"23.04";"0.42";"4.39";"10.42";"1";"CHEMBL1071579";"Inhibition of human BACE2 by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2525";"Beta secretase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1159096";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"None";""
"CHEMBL3261057";"";"0";"365.40";"0";"3.30";"63";"Cc1cc([C@H]2CC3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)on1";"IC50";"'='";"4550.0";"nM";"5.34";"";"";"UO_0000065";"14.62";"0.29";"2.04";"7.25";"1";"CHEMBL3269338";"Inhibition of BACE2 (unknown origin) using Biotin-KEISEISYEVEFR-C as substrate after 3 hrs by fluorescent polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2525";"Beta secretase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259716";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"None";""
"CHEMBL566406";"";"0";"416.48";"0";"3.19";"39";"CCOc1cc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)ccc1OC";"IC50";"'='";"600.0";"nM";"6.22";"";"";"UO_0000065";"14.94";"0.27";"3.03";"6.91";"0";"CHEMBL1044550";"Inhibition of human BACE2 by FRET based peptide cleavage assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2525";"Beta secretase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156789";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None";""
"CHEMBL565378";"";"0";"411.47";"0";"2.97";"50";"COc1ccc(C2(c3ccc(C#N)c(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1C";"IC50";"'='";"2320.0";"nM";"5.63";"";"";"UO_0000065";"13.69";"0.25";"2.66";"5.39";"0";"CHEMBL1044550";"Inhibition of human BACE2 by FRET based peptide cleavage assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2525";"Beta secretase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156789";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None";""
"CHEMBL2158256";"";"0";"440.63";"0";"3.64";"6, diastereomeric mixture";"CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1CC(C)(C)Cc2nn(CC(C)(C)C)cc21";"IC50";"'='";"88.0";"nM";"7.06";"";"";"UO_0000065";"16.01";"0.30";"3.42";"8.91";"0";"CHEMBL2161502";"Inhibition of BACE2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2525";"Beta secretase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157916";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None";""
"CHEMBL2347197";"";"0";"419.36";"0";"2.08";"14q";"C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)cn1";"IC50";"'='";"175.0";"nM";"6.76";"";"";"UO_0000065";"16.11";"0.31";"4.68";"6.05";"0";"CHEMBL2353184";"Inhibition of human BACE2 using MR121-labeled substrate incubated for 4 mins prior to substrate addition measured after 2 mins by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2525";"Beta secretase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346595";"1";"Scientific Literature";"J. Med. Chem.";"2013";"None";""
"CHEMBL562555";"";"0";"568.74";"1";"2.84";"35";"CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNC4CCOCC4)cc13)N(CC)S(=O)(=O)CC2";"IC50";"'='";"150.0";"nM";"6.82";"";"";"UO_0000065";"12.00";"0.23";"3.98";"6.04";"0";"CHEMBL1035559";"Inhibition of BACE2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2525";"Beta secretase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158445";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL540685";"";"0";"576.72";"1";"3.46";"34";"CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNCc4cccc(OC)c4)cc13)NS(=O)(=O)CC2";"IC50";"'='";"1047.0";"nM";"5.98";"";"";"UO_0000065";"10.37";"0.20";"2.52";"4.91";"0";"CHEMBL1035559";"Inhibition of BACE2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2525";"Beta secretase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158445";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL535008";"";"0";"582.81";"1";"4.84";"23";"CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNC(C)(C)CCCC(C)C)cc13)N(C)S(=O)(=O)C2";"IC50";"'='";"390.0";"nM";"6.41";"";"";"UO_0000065";"11.00";"0.21";"1.57";"6.18";"0";"CHEMBL1035559";"Inhibition of BACE2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2525";"Beta secretase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158445";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL3707005";"";"0";"500.67";"1";"2.28";"20";"CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc2c1CCCS(=O)(=O)N2C";"IC50";"'='";"13550.0";"nM";"4.87";"";"";"UO_0000065";"9.72";"0.19";"2.59";"4.39";"0";"CHEMBL1035559";"Inhibition of BACE2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2525";"Beta secretase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158445";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL3707011";"";"0";"645.75";"1";"3.62";"10";"CCN1CCN2CCS(=O)(=O)N(C)c3cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNCc4cccc(C(F)(F)F)c4)cc1c32";"IC50";"'='";"3800.0";"nM";"5.42";"";"";"UO_0000065";"8.39";"0.16";"1.80";"5.15";"0";"CHEMBL1035559";"Inhibition of BACE2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2525";"Beta secretase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158445";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL3670919";"";"0";"453.89";"1";"5.04";"BDBM123872";"CC1(C)OCC(N)=N[C@](C)(c2cc(NC3COc4cc(Cl)ccc43)ccc2F)C1(F)F";"IC50";"'='";"400.0";"nM";"6.40";"";"252964";"UO_0000065";"14.10";"0.28";"1.36";"9.29";"0";"CHEMBL3708026";"Immunofluorescence Resonance Energy Transfer (FRET) Assay: The FRET assay was performed essentially as described in Gruninger-Leitch et al., Journal of Biological Chemistry (2002) 277(7) 4687-93 (Substrate and inhibitor profile of BACE (beta-secretase) and comparison with other mammalian aspartic proteases). In summary, a peptide is designed that is cleaved by the protease. The peptide is labelled with dabcyl at the N terminus and Lucifer Yellow at the C-terminus, such that for an intact peptide the Lucifer Yellow fluorescence is quenched by the dabcyl. When the peptide is cut by BACE2, the quenching is removed and a fluorescent signal is generated. The assay was performed as described in Grueninger et al. 2002 at pH 4.5 using a substrate concentration of 5 μM. A FRET peptide based on the TMEM27 sequence was devised. dabcyl-QTLEFLKIPS-LucY (SEQ ID NO: 1). BACE2 had a high activity against this sequence, which is unrelated to the known APP-based substrates. Conversely, BACE1 had insignificant activity against this peptide.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2525";"Beta secretase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639125";"37";"BindingDB Database";"";"2014";"None";""
"CHEMBL565996";"";"0";"406.87";"0";"3.44";"46";"COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1Cl";"IC50";"'='";"560.0";"nM";"6.25";"";"";"UO_0000065";"15.37";"0.29";"2.81";"7.74";"0";"CHEMBL1044550";"Inhibition of human BACE2 by FRET based peptide cleavage assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2525";"Beta secretase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156789";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None";""
"CHEMBL1210357";"";"0";"649.14";"1";"4.69";"37";"CS(=O)(=O)N(c1ccncc1)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(C(F)(F)F)c2)c1.Cl";"IC50";"'='";"580.0";"nM";"6.24";"";"";"UO_0000065";"10.18";"0.20";"1.55";"5.59";"0";"CHEMBL1211666";"Inhibition of BACE2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2525";"Beta secretase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1208699";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None";""
"CHEMBL1210350";"";"0";"611.64";"1";"4.97";"29";"O=C(N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(C(F)(F)F)c1)c1cccc(N2c3ccccc3OS2(=O)=O)c1";"IC50";"'='";"1260.0";"nM";"5.90";"";"";"UO_0000065";"9.65";"0.19";"0.93";"5.46";"0";"CHEMBL1211666";"Inhibition of BACE2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2525";"Beta secretase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1208699";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None";""
"CHEMBL270822";"";"0";"564.63";"1";"2.74";"9u";"O=C(N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1C[C@@H](OCc2ccccc2)CN1)[C@H]1CC(=O)N(Cc2cccnc2)C1";"IC50";"'='";"5600.0";"nM";"5.25";"";"";"UO_0000065";"9.30";"0.17";"2.51";"5.06";"0";"CHEMBL929074";"Inhibition of BACE2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2525";"Beta secretase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143205";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL428870";"";"0";"543.66";"1";"3.34";"9e";"CCCCCN1C[C@@H](C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCc3ccccc3)CN2)CC1=O";"IC50";"'='";"610.0";"nM";"6.21";"";"";"UO_0000065";"11.43";"0.22";"2.87";"6.84";"0";"CHEMBL929074";"Inhibition of BACE2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2525";"Beta secretase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143205";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL258351";"";"0";"515.60";"1";"2.56";"9b";"CCCN1C[C@@H](C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCc3ccccc3)CN2)CC1=O";"IC50";"'='";"5000.0";"nM";"5.30";"";"";"UO_0000065";"10.28";"0.20";"2.74";"5.83";"0";"CHEMBL929074";"Inhibition of BACE2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2525";"Beta secretase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143205";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL566200";"";"0";"386.46";"0";"3.10";"3b";"COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1C";"IC50";"'='";"790.0";"nM";"6.10";"";"";"UO_0000065";"15.79";"0.29";"3.00";"7.55";"0";"CHEMBL1071579";"Inhibition of human BACE2 by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2525";"Beta secretase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1159096";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"None";""
"CHEMBL598258";"";"0";"358.41";"0";"1.88";"32";"Cc1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)ccn1";"IC50";"'='";"2200.0";"nM";"5.66";"";"";"UO_0000065";"15.79";"0.29";"3.78";"5.81";"0";"CHEMBL1071579";"Inhibition of human BACE2 by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2525";"Beta secretase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1159096";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"None";""
"CHEMBL598257";"";"0";"357.42";"0";"2.48";"31";"Cc1cc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)ccn1";"IC50";"'='";"1170.0";"nM";"5.93";"";"";"UO_0000065";"16.60";"0.30";"3.45";"7.02";"0";"CHEMBL1071579";"Inhibition of human BACE2 by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2525";"Beta secretase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1159096";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"None";""
"CHEMBL2158255";"";"0";"440.63";"0";"3.71";"5b";"CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1CC(C)(C)Cc2[nH]c(CC(C)(C)C)nc21";"IC50";"'='";"390.0";"nM";"6.41";"";"";"UO_0000065";"14.54";"0.27";"2.70";"7.12";"0";"CHEMBL2161502";"Inhibition of BACE2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2525";"Beta secretase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157916";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None";""
"CHEMBL584288";"";"0";"469.44";"0";"4.46";"37";"NC1=NC(c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cccnc3F)c2)C2=NCCCN12";"IC50";"'='";"11400.0";"nM";"4.94";"";"";"UO_0000065";"10.53";"0.20";"0.48";"6.50";"0";"CHEMBL1061265";"Inhibition of human BACE2 by FRET";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2525";"Beta secretase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155232";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL2347191";"";"0";"494.37";"0";"3.95";"14k";"C[C@]1(c2cc(NC(=O)c3ccc(OCC(F)(F)C(F)F)cn3)ccc2F)N=C(N)OCC1(F)F";"IC50";"'='";"9440.0";"nM";"5.03";"";"";"UO_0000065";"10.16";"0.20";"1.08";"5.08";"0";"CHEMBL2353184";"Inhibition of human BACE2 using MR121-labeled substrate incubated for 4 mins prior to substrate addition measured after 2 mins by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2525";"Beta secretase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346595";"1";"Scientific Literature";"J. Med. Chem.";"2013";"None";""
"CHEMBL2180030";"";"0";"385.47";"0";"3.80";"(S)-1m";"COc1c(C)cc([C@@]2(c3cccc(-c4cncnc4)c3)N=C(C)C(N)=N2)cc1C";"IC50";"'='";"840.0";"nM";"6.08";"";"";"UO_0000065";"15.76";"0.29";"2.28";"7.09";"0";"CHEMBL2186067";"Inhibition of human BACE2 using (europium)CEVNLDAEFK(Qsy7) as substrate incubated for 10 mins prior to substrate addition measured after 15 mins by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2525";"Beta secretase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2177046";"1";"Scientific Literature";"J. Med. Chem.";"2012";"None";""
"CHEMBL1092786";"";"0";"378.38";"0";"3.06";"4f";"CN1C(=O)C(c2ccncc2)(c2cccc(-c3cccc(F)c3F)c2)N=C1N";"IC50";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"18.20";"0.34";"3.83";"9.62";"0";"CHEMBL1115168";"Inhibition of BACE2 by FRET assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2525";"Beta secretase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156304";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None";""
"CHEMBL583608";"";"0";"429.46";"0";"3.29";"38";"NC1=NC(c2cccc(-c3cccnc3F)c2)(c2ccc3c(c2)OCO3)C2=NCCCN12";"IC50";"'='";"4400.0";"nM";"5.36";"";"";"UO_0000065";"12.47";"0.23";"2.07";"6.28";"0";"CHEMBL1061265";"Inhibition of human BACE2 by FRET";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2525";"Beta secretase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155232";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL376277";"";"0";"607.78";"1";"2.87";"15";"C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(C)S(=O)(=O)N(C)C)c1)c1ccccc1";"IC50";"'='";"110.0";"nM";"6.96";"";"";"UO_0000065";"11.45";"0.22";"4.09";"5.31";"0";"CHEMBL917721";"Inhibition of BACE2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2525";"Beta secretase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149268";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None";""
