"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL3262557";"";"0";"697.57";"1";"3.36";"63";"O=C(Nc1ccc(OS(=O)(=O)[O-])cc1)c1cccc(N2C(=O)c3ccc(C(=O)Nc4ccc(OS(=O)(=O)[O-])cc4)cc3C2=O)c1.[Na+].[Na+]";"IC50";"'='";"122000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3271292";"Inhibition of full-length human factor-11a-mediated S-2366 hydrolysis preincubated for 10 mins followed by substrate addition by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2820";"Coagulation factor XI";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259627";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL403113";"";"0";"509.03";"2";"1.60";"5";"CC(C)[C@H](NC(=O)[C@H](O)c1cccc(Cl)c1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nccs1";"IC50";"'='";"116.0";"nM";"6.94";"";"";"UO_0000065";"13.63";"0.28";"5.34";"4.07";"0";"CHEMBL3129742";"Binding affinity to human factor 11a assessed as release of p-nitroaniline after 10 to 120 mins by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2820";"Coagulation factor XI";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3124891";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL2326342";"";"0";"771.79";"2";"3.92";"12S";"O=c1c2ccccc2nc(-c2ccc(OS(=O)(=O)O)cc2)n1CCCCn1cc(Cn2c(-c3cccc(OS(=O)(=O)O)c3)nc3ccccc3c2=O)nn1";"IC50";"'='";"159000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2330137";"Inhibition of human factor 11a using S2366 as substrate after 10 mins by spectrophotometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2820";"Coagulation factor XI";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2321813";"1";"Scientific Literature";"J. Med. Chem.";"2013";"None";""
"CHEMBL2396789";"";"0";"718.66";"3";"7.17";"29";"CCOC(=O)c1c(COc2cc3c(C(=O)OCC)c(COc4cc5c(C(=O)O)c(C)oc5cc4OC)oc3cc2OC)oc2cc(OC)c(O)cc12";"IC50";"'='";"384000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3271292";"Inhibition of full-length human factor-11a-mediated S-2366 hydrolysis preincubated for 10 mins followed by substrate addition by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2820";"Coagulation factor XI";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259627";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL3115903";"";"0";"536.68";"2";"1.79";"39";"N=C(N)c1ccc(CNC(=O)C(Cc2ccc(CN)cc2)NC(=O)[C@@H](CC2CCCCC2)NCC(=O)O)cc1";"IC50";"'='";"43000.0";"nM";"4.37";"";"";"UO_0000065";"8.14";"0.15";"2.58";"2.38";"0";"CHEMBL3119476";"Inhibition of human coagulation factor 11a using S-2366 as substrate preincubated for 300 seconds followed by substrate addition measured after 40 mins by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2820";"Coagulation factor XI";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3112440";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"None";""
"CHEMBL2396787";"";"0";"862.79";"3";"7.52";"24";"CCOC(=O)c1c(C)oc2cc(OC)c(OCc3oc4cc(OC)c(OCc5oc6cc(OCC)c(OS(=O)(=O)[O-])cc6c5C(=O)OCC)cc4c3C(=O)OCC)cc12.[Na+]";"IC50";"'='";"820.0";"nM";"6.09";"";"";"UO_0000065";"7.24";"0.14";"-1.43";"2.67";"0";"CHEMBL3271292";"Inhibition of full-length human factor-11a-mediated S-2366 hydrolysis preincubated for 10 mins followed by substrate addition by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2820";"Coagulation factor XI";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259627";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL3787587";"";"0";"457.85";"0";"1.39";"85";"O=C(NCc1cc(Cl)ccc1-n1cnnn1)[C@@H]1CC=NN1C(=O)[C@H](O)c1ccc(F)cc1";"IC50";"'='";"4600.0";"nM";"5.34";"";"";"UO_0000065";"11.66";"0.23";"3.95";"4.25";"0";"CHEMBL3788444";"Inhibition of F11a (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2820";"Coagulation factor XI";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3785091";"1";"Scientific Literature";"MedChemComm";"2016";"None";""
"CHEMBL542434";"";"0";"487.00";"0";"1.34";"23";"CO[C@H]1C[C@@](O)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)CC[C@@H]12.Cl";"IC50";"'='";"35000.0";"nM";"4.46";"";"";"UO_0000065";"9.89";"0.18";"3.12";"3.46";"0";"CHEMBL663258";"Compound was tested for inhibitory activity against Coagulation factor XIa";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2820";"Coagulation factor XI";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136036";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"None";""
"CHEMBL207453";"";"0";"566.53";"1";"2.71";"6d";"CC(C)[C@H](NC(=O)N[C@H](C)c1ccc(Br)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)c1nccs1";"IC50";"'='";"1200.0";"nM";"5.92";"";"";"UO_0000065";"10.45";"0.23";"3.21";"3.60";"0";"CHEMBL854192";"Inhibition of F11a";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2820";"Coagulation factor XI";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148656";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None";""
"CHEMBL521739";"CLAVATADINE A";"0";"482.13";"1";"1.90";"1, clavatadine A";"N=C(N)NCCCCNC(=O)Oc1c(Br)cc(O)c(CC(=O)O)c1Br";"IC50";"'='";"1300.0";"nM";"5.89";"";"";"UO_0000065";"12.21";"0.32";"3.99";"3.73";"0";"CHEMBL954833";"Inhibition of factor 11a";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2820";"Coagulation factor XI";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150765";"1";"Scientific Literature";"J. Med. Chem.";"2008";"None";""
"CHEMBL537204";"BENZAMIDINE HYDROCHLORIDE";"0";"156.62";"0";"0.97";"2";"Cl.N=C(N)c1ccccc1";"IC50";"'='";"120000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL909746";"Inhibition of f11a";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2820";"Coagulation factor XI";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149506";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None";""
"CHEMBL215135";"";"0";"307.04";"None";"None";"3";"N=C(N)NCc1ccc(B(O)O)cc1.O=C(O)C(F)(F)F";"IC50";"'='";"22000.0";"nM";"4.66";"";"";"UO_0000065";"24.13";"None";"None";"None";"0";"CHEMBL909746";"Inhibition of f11a";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2820";"Coagulation factor XI";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149506";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None";""
"CHEMBL2326077";"";"0";"733.76";"2";"4.67";"7S";"CC(=O)Oc1cccc(-c2nc3ccccc3c(=O)n2Cc2cn(CCCCn3c(-c4cccc(OS(=O)(=O)O)c4)nc4ccccc4c3=O)nn2)c1";"IC50";"'>'";"1000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2330137";"Inhibition of human factor 11a using S2366 as substrate after 10 mins by spectrophotometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2820";"Coagulation factor XI";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2321813";"1";"Scientific Literature";"J. Med. Chem.";"2013";"None";""
"CHEMBL3884851";"";"0";"527.63";"1";"3.89";"29a";"Cc1nc(N)cc2c1CNC(=O)c1cnn(c1)Cc1ccc(Cn3cccn3)cc1OCCC/C=C/CCO2";"IC50";"'='";"3610.0";"nM";"5.44";"";"";"UO_0000065";"10.31";"0.19";"1.55";"4.46";"0";"CHEMBL3877125";"Inhibition of factor 11a (unknown origin) using S-2366 as substrate incubated for 30 mins followed by substrate addition";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2820";"Coagulation factor XI";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3875230";"1";"Scientific Literature";"ACS Med Chem Lett";"2017";"None";""
"CHEMBL2326350";"";"0";"963.92";"2";"2.29";"20S";"O=c1c2ccccc2nc(-c2cc(OS(=O)(=O)O)cc(OS(=O)(=O)O)c2)n1CCCCn1cc(Cn2c(-c3cc(OS(=O)(=O)O)cc(OS(=O)(=O)O)c3)nc3ccccc3c2=O)nn1";"IC50";"'>'";"1000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2330137";"Inhibition of human factor 11a using S2366 as substrate after 10 mins by spectrophotometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2820";"Coagulation factor XI";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2321813";"1";"Scientific Literature";"J. Med. Chem.";"2013";"None";""
"CHEMBL2326345";"";"0";"785.82";"2";"4.31";"15S";"O=c1c2ccccc2nc(-c2ccc(OS(=O)(=O)O)cc2)n1CCCCCn1cc(Cn2c(-c3ccc(OS(=O)(=O)O)cc3)nc3ccccc3c2=O)nn1";"IC50";"'='";"59000.0";"nM";"4.23";"";"";"UO_0000065";"5.38";"0.11";"-0.08";"1.86";"0";"CHEMBL2330137";"Inhibition of human factor 11a using S2366 as substrate after 10 mins by spectrophotometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2820";"Coagulation factor XI";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2321813";"1";"Scientific Literature";"J. Med. Chem.";"2013";"None";""
"CHEMBL2417904";"";"0";"533.59";"2";"3.13";"1";"COc1ccc(-c2ccc(C(=O)N[C@H](CO)C(C)(C)C)cc2C(=O)O)c(C(=O)Nc2ccc(C(=N)N)cc2)n1";"IC50";"'='";"3900.0";"nM";"5.41";"";"";"UO_0000065";"10.14";"0.19";"2.28";"2.88";"0";"CHEMBL2421096";"Inhibition of human F11a using S-2366 as substrate after 3 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2820";"Coagulation factor XI";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2417432";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL2314388";"sulfated pentagalloylglucoside";"0";"1961.14";"None";"None";"6";"O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(OS(=O)(=O)[O-])c(O)c(OS(=O)(=O)[O-])c2)[C@H](OC(=O)c2cc(OS(=O)(=O)[O-])c(O)c(OS(=O)(=O)[O-])c2)[C@@H](OC(=O)c2cc(OS(=O)(=O)[O-])c(O)c(OS(=O)(=O)[O-])c2)[C@@H]1OC(=O)c1cc(OS(=O)(=O)[O-])c(O)c(OS(=O)(=O)[O-])c1)c1cc(OS(=O)(=O)[O-])c(O)c(OS(=O)(=O)[O-])c1.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]";"IC50";"'='";"551.0";"nM";"6.26";"";"";"UO_0000065";"3.59";"None";"None";"None";"0";"CHEMBL2317291";"Inhibition of human FXIa assessed as S-2366 hydrolysis after 10 mins by microplate reader analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2820";"Coagulation factor XI";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2311290";"1";"Scientific Literature";"J. Med. Chem.";"2013";"None";""
"CHEMBL3115901";"";"0";"522.65";"2";"1.91";"37";"N=C(N)c1ccc(CNC(=O)[C@H](Cc2ccc(N)cc2)NC(=O)[C@@H](CC2CCCCC2)NCC(=O)O)cc1";"IC50";"'='";"580.0";"nM";"6.24";"";"";"UO_0000065";"11.93";"0.22";"4.33";"3.40";"0";"CHEMBL3119476";"Inhibition of human coagulation factor 11a using S-2366 as substrate preincubated for 300 seconds followed by substrate addition measured after 40 mins by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2820";"Coagulation factor XI";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3112440";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"None";""
"CHEMBL3902142";"";"0";"535.98";"1";"4.74";"BDBM246189";"COc1cn(C(CC2CCOCC2)C(=O)Nc2ccc(C(=O)O)cc2)c(=O)cc1-c1cc(Cl)ccc1C#N";"IC50";"'='";"520.0";"nM";"6.28";"";"429226";"UO_0000065";"11.72";"0.23";"1.54";"4.81";"0";"CHEMBL3889018";"Inhibition Assay: Test substances are dissolved in dimethyl sulphoxide and serially diluted in dimethyl sulphoxide (3000 μM to 0.0078 μM; resulting final concentrations in the test: 50 μM to 0.00013 μM). In each case 1 μl of the diluted substance solutions are placed into the wells of white microtitre plates from Greiner (384 wells). 20 μl of assay buffer (50 mM of Tris/HCl pH 7.4; 100 mM of sodium chloride solution; 5 mM of calcium chloride solution; 0.1% of bovine serum albumin) and 20 μl of factor XIa from Kordia (0.45 nM in assay buffer) are then added successively. After 15 min of incubation, the enzyme reaction is started by addition of 20 μl of the factor XIa substrate Boc-Glu(OBzl)-Ala-Arg-AMC dissolved in assay buffer (10 μM in assay buffer) from Bachem, the mixture is incubated at room temperature (22° C.) for 30 min and fluorescence is then measured (excitation: 360 nm, emission: 460 nm).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2820";"Coagulation factor XI";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886919";"37";"BindingDB Database";"";"2016";"None";""
"CHEMBL3946990";"";"0";"496.35";"1";"5.37";"BDBM246140";"N#Cc1ccc(Cl)cc1-c1cc(=O)n(C(CC2CC2)C(=O)Nc2ccc(C(=O)O)cc2)cc1Cl";"IC50";"'='";"3300.0";"nM";"5.48";"";"429302";"UO_0000065";"11.04";"0.22";"0.11";"4.89";"0";"CHEMBL3889018";"Inhibition Assay: Test substances are dissolved in dimethyl sulphoxide and serially diluted in dimethyl sulphoxide (3000 μM to 0.0078 μM; resulting final concentrations in the test: 50 μM to 0.00013 μM). In each case 1 μl of the diluted substance solutions are placed into the wells of white microtitre plates from Greiner (384 wells). 20 μl of assay buffer (50 mM of Tris/HCl pH 7.4; 100 mM of sodium chloride solution; 5 mM of calcium chloride solution; 0.1% of bovine serum albumin) and 20 μl of factor XIa from Kordia (0.45 nM in assay buffer) are then added successively. After 15 min of incubation, the enzyme reaction is started by addition of 20 μl of the factor XIa substrate Boc-Glu(OBzl)-Ala-Arg-AMC dissolved in assay buffer (10 μM in assay buffer) from Bachem, the mixture is incubated at room temperature (22° C.) for 30 min and fluorescence is then measured (excitation: 360 nm, emission: 460 nm).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2820";"Coagulation factor XI";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886919";"37";"BindingDB Database";"";"2016";"None";""
"CHEMBL208289";"";"0";"519.72";"1";"2.26";"6h";"CC(C)[C@H](NC(=O)N[C@H]1C[C@H]2C[C@@H]([C@@H]1C)C2(C)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)c1nccs1";"IC50";"'='";"3310.0";"nM";"5.48";"";"";"UO_0000065";"10.54";"0.21";"3.22";"3.33";"0";"CHEMBL854192";"Inhibition of F11a";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2820";"Coagulation factor XI";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148656";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None";""
"CHEMBL382229";"";"0";"505.62";"1";"2.09";"6f";"CC(C)[C@H](NC(=O)N[C@H](C)c1ccc(F)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)c1nccs1";"IC50";"'='";"2320.0";"nM";"5.63";"";"";"UO_0000065";"11.14";"0.22";"3.54";"3.42";"0";"CHEMBL854192";"Inhibition of F11a";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2820";"Coagulation factor XI";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148656";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None";""
"CHEMBL3884830";"";"0";"401.47";"0";"2.39";"2";"Cc1nc(N)ccc1CNC(=O)c1cnn(Cc2ccc(Cn3cccn3)cc2)c1";"IC50";"'='";"106000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3877125";"Inhibition of factor 11a (unknown origin) using S-2366 as substrate incubated for 30 mins followed by substrate addition";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2820";"Coagulation factor XI";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3875230";"1";"Scientific Literature";"ACS Med Chem Lett";"2017";"None";""
"CHEMBL2396788";"";"0";"876.82";"3";"7.91";"25";"CCOC(=O)c1c(C)oc2cc(OC)c(OCc3oc4cc(OC)c(OCc5oc6cc(OC(C)C)c(OS(=O)(=O)[O-])cc6c5C(=O)OCC)cc4c3C(=O)OCC)cc12.[Na+]";"IC50";"'='";"47200.0";"nM";"4.33";"";"";"UO_0000065";"5.06";"0.10";"-3.58";"1.90";"0";"CHEMBL3271292";"Inhibition of full-length human factor-11a-mediated S-2366 hydrolysis preincubated for 10 mins followed by substrate addition by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2820";"Coagulation factor XI";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259627";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
